bucket,gsc_action,url,live_status,redirect_location,final_url,final_status,canonical,robots,priority,url_kind,recommended_action,canonical_slug,gsc_impressions,bing_impressions,gsc_position,note,error
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://www.daily-life-hacks.com/tag/freezer/,200,,https://www.daily-life-hacks.com/tag/freezer/,200,https://www.daily-life-hacks.com/tag/freezer/,"noindex, follow",P1,tag,confirm_noindex_and_canonical_target,tag,1,,6.0,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://www.daily-life-hacks.com/tag/hidden,301,https://www.daily-life-hacks.com/tag/hidden/,https://www.daily-life-hacks.com/tag/hidden/,200,https://www.daily-life-hacks.com/tag/hidden/,"noindex, follow",P1,tag,confirm_noindex_and_canonical_target,tag,1,,10.0,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://www.daily-life-hacks.com/tag/meals-large/,200,,https://www.daily-life-hacks.com/tag/meals-large/,200,https://www.daily-life-hacks.com/tag/meals-large/,"noindex, follow",P1,tag,confirm_noindex_and_canonical_target,tag,1,,7.0,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://www.daily-life-hacks.com/tag/vegetables/,200,,https://www.daily-life-hacks.com/tag/vegetables/,200,https://www.daily-life-hacks.com/tag/vegetables/,"noindex, follow",P1,tag,confirm_noindex_and_canonical_target,tag,1,,4.0,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://www.daily-life-hacks.com/terms/,200,,https://www.daily-life-hacks.com/terms/,200,https://www.daily-life-hacks.com/terms/,"noindex, follow",P1,utility,confirm_noindex_and_canonical_target,terms,1,,3.0,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://www.daily-life-hacks.com/vegan-high-fiber-meal-prep-for-week-guide/,200,,https://www.daily-life-hacks.com/vegan-high-fiber-meal-prep-for-week-guide/,200,https://www.daily-life-hacks.com/vegan-high-fiber-meal-prep-for-week/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,vegan-high-fiber-meal-prep-for-week,1,,20.0,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze-v1,301,https://www.daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze-v1,https://www.daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze-v1,200,https://www.daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze/,"noindex, follow",P1,router_variant,confirm_noindex_and_canonical_target,air-fryer-salmon-bites-garlic-honey-glaze,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze-v2,301,https://www.daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze-v2,https://www.daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze-v2,200,https://www.daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze/,"noindex, follow",P1,router_variant,confirm_noindex_and_canonical_target,air-fryer-salmon-bites-garlic-honey-glaze,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze-v5,301,https://www.daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze-v5,https://www.daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze-v5,200,https://www.daily-life-hacks.com/air-fryer-salmon-bites-garlic-honey-glaze/,"noindex, follow",P1,router_variant,confirm_noindex_and_canonical_target,air-fryer-salmon-bites-garlic-honey-glaze,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/amaranth-millet-teff-beginner-cooking-guide-v5,301,https://www.daily-life-hacks.com/amaranth-millet-teff-beginner-cooking-guide-v5,https://www.daily-life-hacks.com/amaranth-millet-teff-beginner-cooking-guide-v5,200,https://www.daily-life-hacks.com/amaranth-millet-teff-beginner-cooking-guide/,"noindex, follow",P1,router_variant,confirm_noindex_and_canonical_target,amaranth-millet-teff-beginner-cooking-guide,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/are-artichokes-good-for-digestion,301,https://www.daily-life-hacks.com/are-artichokes-good-for-digestion/,https://www.daily-life-hacks.com/are-artichokes-good-for-digestion/,200,https://www.daily-life-hacks.com/artichoke-recipes-for-gut-health/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,artichoke-recipes-for-gut-health,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/baked-cod-lemon-capers-green-beans-v2,301,https://www.daily-life-hacks.com/baked-cod-lemon-capers-green-beans-v2,https://www.daily-life-hacks.com/baked-cod-lemon-capers-green-beans-v2,200,https://www.daily-life-hacks.com/baked-cod-lemon-capers-green-beans/,"noindex, follow",P1,router_variant,confirm_noindex_and_canonical_target,baked-cod-lemon-capers-green-beans,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/balanced-breakfast-that-keeps-you-full-v2,301,https://www.daily-life-hacks.com/balanced-breakfast-that-keeps-you-full-v2,https://www.daily-life-hacks.com/balanced-breakfast-that-keeps-you-full-v2,200,https://www.daily-life-hacks.com/balanced-breakfast-that-keeps-you-full/,"noindex, follow",P1,router_variant,confirm_noindex_and_canonical_target,balanced-breakfast-that-keeps-you-full,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide-guide,301,https://www.daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide-guide/,https://www.daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide-guide/,200,https://www.daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,batch-cooking-for-beginners-weekly-guide,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide-tips,301,https://www.daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide-tips/,https://www.daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide-tips/,200,https://www.daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,batch-cooking-for-beginners-weekly-guide,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/beans-and-rice-complete-protein-meal-v2,301,https://www.daily-life-hacks.com/beans-and-rice-complete-protein-meal-v2,https://www.daily-life-hacks.com/beans-and-rice-complete-protein-meal-v2,200,https://www.daily-life-hacks.com/beans-and-rice-complete-protein-meal/,"noindex, follow",P1,router_variant,confirm_noindex_and_canonical_target,beans-and-rice-complete-protein-meal,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/beans-and-rice-complete-protein-meal-v5,301,https://www.daily-life-hacks.com/beans-and-rice-complete-protein-meal-v5,https://www.daily-life-hacks.com/beans-and-rice-complete-protein-meal-v5,200,https://www.daily-life-hacks.com/beans-and-rice-complete-protein-meal/,"noindex, follow",P1,router_variant,confirm_noindex_and_canonical_target,beans-and-rice-complete-protein-meal,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-batch-cooking-for-beginners-weekly-guide,301,https://www.daily-life-hacks.com/best-batch-cooking-for-beginners-weekly-guide/,https://www.daily-life-hacks.com/best-batch-cooking-for-beginners-weekly-guide/,200,https://www.daily-life-hacks.com/batch-cooking-for-beginners-weekly-guide/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,batch-cooking-for-beginners-weekly-guide,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-black-bean-brownies-hidden-fiber-dessert,301,https://www.daily-life-hacks.com/best-black-bean-brownies-hidden-fiber-dessert/,https://www.daily-life-hacks.com/best-black-bean-brownies-hidden-fiber-dessert/,200,https://www.daily-life-hacks.com/black-bean-brownies-hidden-fiber-dessert/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,black-bean-brownies-hidden-fiber-dessert,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-easy-high-fiber-breakfast-ideas-for-gut-health,301,https://www.daily-life-hacks.com/best-easy-high-fiber-breakfast-ideas-for-gut-health/,https://www.daily-life-hacks.com/best-easy-high-fiber-breakfast-ideas-for-gut-health/,200,https://www.daily-life-hacks.com/easy-high-fiber-breakfast-ideas-for-gut-health/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,easy-high-fiber-breakfast-ideas-for-gut-health,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-fiber-rich-soup-for-weight-loss-cabbage,301,https://www.daily-life-hacks.com/best-fiber-rich-soup-for-weight-loss-cabbage/,https://www.daily-life-hacks.com/best-fiber-rich-soup-for-weight-loss-cabbage/,200,https://www.daily-life-hacks.com/fiber-rich-soup-for-weight-loss-cabbage/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,fiber-rich-soup-for-weight-loss-cabbage,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-grocery-shopping-list-for-healthy-eating-on-a-budget,301,https://www.daily-life-hacks.com/best-grocery-shopping-list-for-healthy-eating-on-a-budget/,https://www.daily-life-hacks.com/best-grocery-shopping-list-for-healthy-eating-on-a-budget/,200,https://www.daily-life-hacks.com/grocery-shopping-list-for-healthy-eating-on-a-budget/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,grocery-shopping-list-for-healthy-eating-on-a-budget,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-gut-health-tea-peppermint-ginger,301,https://www.daily-life-hacks.com/best-gut-health-tea-peppermint-ginger/,https://www.daily-life-hacks.com/best-gut-health-tea-peppermint-ginger/,200,https://www.daily-life-hacks.com/gut-health-tea-peppermint-ginger/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,gut-health-tea-peppermint-ginger,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-high-fiber-bran-muffins-that-taste-good,301,https://www.daily-life-hacks.com/best-high-fiber-bran-muffins-that-taste-good/,https://www.daily-life-hacks.com/best-high-fiber-bran-muffins-that-taste-good/,200,https://www.daily-life-hacks.com/high-fiber-bran-muffins-that-taste-good/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,high-fiber-bran-muffins-that-taste-good,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-high-fiber-cauliflower-rice-recipes,301,https://www.daily-life-hacks.com/best-high-fiber-cauliflower-rice-recipes/,https://www.daily-life-hacks.com/best-high-fiber-cauliflower-rice-recipes/,200,https://www.daily-life-hacks.com/high-fiber-cauliflower-rice-recipes/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,high-fiber-cauliflower-rice-recipes,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-high-fiber-pizza-crust-cauliflower,301,https://www.daily-life-hacks.com/best-high-fiber-pizza-crust-cauliflower/,https://www.daily-life-hacks.com/best-high-fiber-pizza-crust-cauliflower/,200,https://www.daily-life-hacks.com/high-fiber-pizza-crust-cauliflower/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,high-fiber-pizza-crust-cauliflower,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-high-fiber-popcorn-toppings-healthy,301,https://www.daily-life-hacks.com/best-high-fiber-popcorn-toppings-healthy/,https://www.daily-life-hacks.com/best-high-fiber-popcorn-toppings-healthy/,200,https://www.daily-life-hacks.com/high-fiber-popcorn-toppings-healthy/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,high-fiber-popcorn-toppings-healthy,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
05_expected_noindex_no_gsc_fix,Do not validate as fixed unless policy changes,https://daily-life-hacks.com/best-high-fiber-smoothies-for-kids-picky-eaters,301,https://www.daily-life-hacks.com/best-high-fiber-smoothies-for-kids-picky-eaters/,https://www.daily-life-hacks.com/best-high-fiber-smoothies-for-kids-picky-eaters/,200,https://www.daily-life-hacks.com/high-fiber-smoothies-for-kids-picky-eaters/,"noindex, follow",P1,alias,confirm_noindex_and_canonical_target,high-fiber-smoothies-for-kids-picky-eaters,,0,,URL is intentionally noindex or canonicalized; this is expected search cleanup noise.,
